X,Y,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID,ELEVATION,CLASS,SYNTHETIC,KEY_POINT,WITHHELD,OVERLAP,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,SOURCE_ID
591457.160,2871235.310,-55.23,40 (Bathymetric Point),,,,,624,-11.5,2,2,335156649.3497387,41,-55.23,40 (Bathymetric Point),,,,,624,-11.5,2,2,335156649.3497387,41
591456.490,2871235.660,-55.36,40 (Bathymetric Point),,,,,664,-11.5,2,2,335156649.3497229,41,-55.36,40 (Bathymetric Point),,,,,664,-11.5,2,2,335156649.3497229,41
591457.790,2871235.000,-55.29,40 (Bathymetric Point),,,,,577,-11.6,2,2,335156649.3497530,41,-55.29,40 (Bathymetric Point),,,,,577,-11.6,2,2,335156649.3497530,41
591457.260,2871234.550,-55.21,40 (Bathymetric Point),,,,,452,-11.6,2,2,335156649.3607104,41,-55.21,40 (Bathymetric Point),,,,,452,-11.6,2,2,335156649.3607104,41
591457.730,2871231.660,-55.32,40 (Bathymetric Point),,,,,500,-11.6,2,2,335156649.4045906,41,-55.32,40 (Bathymetric Point),,,,,500,-11.6,2,2,335156649.4045906,41
591459.580,2871232.500,-55.41,40 (Bathymetric Point),,,,,497,-13.5,2,2,335156208.4805086,42,-55.41,40 (Bathymetric Point),,,,,497,-13.5,2,2,335156208.4805086,42
591459.830,2871233.320,-55.46,40 (Bathymetric Point),,,,,500,-13.5,3,3,335156208.4914821,42,-55.46,40 (Bathymetric Point),,,,,500,-13.5,3,3,335156208.4914821,42
591459.600,2871233.880,-55.54,40 (Bathymetric Point),,,,,558,-13.5,7,7,335156208.5024437,42,-55.54,40 (Bathymetric Point),,,,,558,-13.5,7,7,335156208.5024437,42
591459.750,2871231.980,-55.41,40 (Bathymetric Point),,,,,472,-13.5,2,2,335156211.4812170,42,-55.41,40 (Bathymetric Point),,,,,472,-13.5,2,2,335156211.4812170,42
591458.480,2871232.740,-55.48,40 (Bathymetric Point),,,,,479,-13.6,2,2,335156211.4812490,42,-55.48,40 (Bathymetric Point),,,,,479,-13.6,2,2,335156211.4812490,42
591458.720,2871235.290,-55.4,40 (Bathymetric Point),,,,,901,-13.6,3,3,335156211.5251400,42,-55.4,40 (Bathymetric Point),,,,,901,-13.6,3,3,335156211.5251400,42
591459.110,2871232.360,-55.47,40 (Bathymetric Point),,,,,431,-13.5,3,3,335156211.4812331,42,-55.47,40 (Bathymetric Point),,,,,431,-13.5,3,3,335156211.4812331,42
591458.950,2871233.150,-55.43,40 (Bathymetric Point),,,,,450,-13.6,2,2,335156211.4922119,42,-55.43,40 (Bathymetric Point),,,,,450,-13.6,2,2,335156211.4922119,42
591458.350,2871233.510,-55.48,40 (Bathymetric Point),,,,,480,-13.6,1,1,335156211.4922269,42,-55.48,40 (Bathymetric Point),,,,,480,-13.6,1,1,335156211.4922269,42
591458.470,2871234.780,-55.46,40 (Bathymetric Point),,,,,595,-13.6,3,3,335156211.5141724,42,-55.46,40 (Bathymetric Point),,,,,595,-13.6,3,3,335156211.5141724,42
591459.330,2871234.910,-55.42,40 (Bathymetric Point),,,,,496,-13.5,3,3,335156211.5251243,42,-55.42,40 (Bathymetric Point),,,,,496,-13.5,3,3,335156211.5251243,42
591459.290,2871235.610,-55.49,40 (Bathymetric Point),,,,,549,-13.5,3,3,335156211.5360966,42,-55.49,40 (Bathymetric Point),,,,,549,-13.5,3,3,335156211.5360966,42
591458.130,2871230.280,-55.37,40 (Bathymetric Point),,,,,521,-13.7,1,1,335156208.4585466,42,-55.37,40 (Bathymetric Point),,,,,521,-13.7,1,1,335156208.4585466,42
591457.210,2871230.830,-55.22,40 (Bathymetric Point),,,,,567,-13.7,1,1,335156211.4373806,42,-55.22,40 (Bathymetric Point),,,,,567,-13.7,1,1,335156211.4373806,42
591456.630,2871230.500,-55.25,40 (Bathymetric Point),,,,,482,-13.8,1,1,335156211.4264181,42,-55.25,40 (Bathymetric Point),,,,,482,-13.8,1,1,335156211.4264181,42
591457.770,2871230.450,-55.31,40 (Bathymetric Point),,,,,703,-13.7,1,1,335156211.4373657,42,-55.31,40 (Bathymetric Point),,,,,703,-13.7,1,1,335156211.4373657,42
591456.690,2871231.160,-55.24,40 (Bathymetric Point),,,,,501,-13.8,2,2,335156211.4373940,42,-55.24,40 (Bathymetric Point),,,,,501,-13.8,2,2,335156211.4373940,42
591456.720,2871231.500,-55.3,40 (Bathymetric Point),,,,,504,-11.5,3,3,335156649.4155335,41,-55.3,40 (Bathymetric Point),,,,,504,-11.5,3,3,335156649.4155335,41
591457.570,2871230.410,-55.28,40 (Bathymetric Point),,,,,459,-11.6,2,2,335156649.4265194,41,-55.28,40 (Bathymetric Point),,,,,459,-11.6,2,2,335156649.4265194,41
591456.800,2871229.440,-55.27,40 (Bathymetric Point),,,,,444,-11.5,2,2,335156649.4484385,41,-55.27,40 (Bathymetric Point),,,,,444,-11.5,2,2,335156649.4484385,41
591457.930,2871224.600,-55.22,40 (Bathymetric Point),,,,,614,-13.7,1,1,335156208.3708059,42,-55.22,40 (Bathymetric Point),,,,,614,-13.7,1,1,335156208.3708059,42
591457.840,2871226.670,-55.33,40 (Bathymetric Point),,,,,506,-13.7,2,2,335156208.4037067,42,-55.33,40 (Bathymetric Point),,,,,506,-13.7,2,2,335156208.4037067,42
591458.000,2871224.130,-55.28,40 (Bathymetric Point),,,,,475,-13.6,3,3,335156211.3385553,42,-55.28,40 (Bathymetric Point),,,,,475,-13.6,3,3,335156211.3385553,42
591458.080,2871227.570,-55.33,40 (Bathymetric Point),,,,,462,-13.6,2,2,335156211.3934506,42,-55.33,40 (Bathymetric Point),,,,,462,-13.6,2,2,335156211.3934506,42
591460.440,2871228.930,-55.54,40 (Bathymetric Point),,,,,585,-13.4,5,5,335156208.4147407,42,-55.54,40 (Bathymetric Point),,,,,585,-13.4,5,5,335156208.4147407,42
591459.850,2871228.570,-55.46,40 (Bathymetric Point),,,,,492,-13.5,4,4,335156208.4147258,42,-55.46,40 (Bathymetric Point),,,,,492,-13.5,4,4,335156208.4147258,42
591458.860,2871228.640,-55.33,40 (Bathymetric Point),,,,,495,-13.6,5,5,335156208.4256674,42,-55.33,40 (Bathymetric Point),,,,,495,-13.6,5,5,335156208.4256674,42
591459.460,2871228.980,-55.29,40 (Bathymetric Point),,,,,539,-13.6,4,4,335156208.4256822,42,-55.29,40 (Bathymetric Point),,,,,539,-13.6,4,4,335156208.4256822,42
591460.040,2871229.340,-55.37,40 (Bathymetric Point),,,,,591,-13.5,4,4,335156208.4256971,42,-55.37,40 (Bathymetric Point),,,,,591,-13.5,4,4,335156208.4256971,42
591460.570,2871229.690,-55.59,40 (Bathymetric Point),,,,,510,-13.4,5,5,335156208.4257111,42,-55.59,40 (Bathymetric Point),,,,,510,-13.4,5,5,335156208.4257111,42
591458.330,2871230.080,-55.4,40 (Bathymetric Point),,,,,591,-13.6,2,2,335156211.4373508,42,-55.4,40 (Bathymetric Point),,,,,591,-13.6,2,2,335156211.4373508,42
591459.680,2871230.670,-55.34,40 (Bathymetric Point),,,,,785,-13.5,2,2,335156211.4592689,42,-55.34,40 (Bathymetric Point),,,,,785,-13.5,2,2,335156211.4592689,42
591458.560,2871231.360,-55.31,40 (Bathymetric Point),,,,,669,-13.6,1,1,335156211.4592974,42,-55.31,40 (Bathymetric Point),,,,,669,-13.6,1,1,335156211.4592974,42
591459.000,2871229.010,-55.31,40 (Bathymetric Point),,,,,443,-13.5,3,3,335156211.4263569,42,-55.31,40 (Bathymetric Point),,,,,443,-13.5,3,3,335156211.4263569,42
591460.090,2871229.000,-55.4,40 (Bathymetric Point),,,,,454,-13.4,3,3,335156211.4373060,42,-55.4,40 (Bathymetric Point),,,,,454,-13.4,3,3,335156211.4373060,42
591458.950,2871229.700,-55.4,40 (Bathymetric Point),,,,,451,-13.6,3,3,335156211.4373350,42,-55.4,40 (Bathymetric Point),,,,,451,-13.6,3,3,335156211.4373350,42
591459.620,2871229.990,-55.39,40 (Bathymetric Point),,,,,471,-13.5,3,3,335156211.4482941,42,-55.39,40 (Bathymetric Point),,,,,471,-13.5,3,3,335156211.4482941,42
591459.000,2871230.370,-55.38,40 (Bathymetric Point),,,,,676,-13.5,3,3,335156211.4483098,42,-55.38,40 (Bathymetric Point),,,,,676,-13.5,3,3,335156211.4483098,42
591459.110,2871231.010,-55.4,40 (Bathymetric Point),,,,,477,-13.5,3,3,335156211.4592831,42,-55.4,40 (Bathymetric Point),,,,,477,-13.5,3,3,335156211.4592831,42
591460.280,2871230.960,-55.46,40 (Bathymetric Point),,,,,499,-13.4,3,3,335156211.4702283,42,-55.46,40 (Bathymetric Point),,,,,499,-13.4,3,3,335156211.4702283,42
591459.720,2871231.330,-55.33,40 (Bathymetric Point),,,,,507,-13.5,3,3,335156211.4702430,42,-55.33,40 (Bathymetric Point),,,,,507,-13.5,3,3,335156211.4702430,42
591460.050,2871229.270,-55.37,40 (Bathymetric Point),,,,,741,-12.0,3,3,335156646.0656077,41,-55.37,40 (Bathymetric Point),,,,,741,-12.0,3,3,335156646.0656077,41
591459.500,2871229.440,-55.34,40 (Bathymetric Point),,,,,579,-11.8,2,2,335156649.4265642,41,-55.34,40 (Bathymetric Point),,,,,579,-11.8,2,2,335156649.4265642,41
591458.680,2871226.500,-55.44,40 (Bathymetric Point),,,,,608,-13.6,2,2,335156208.3927606,42,-55.44,40 (Bathymetric Point),,,,,608,-13.6,2,2,335156208.3927606,42
591459.270,2871228.210,-55.39,40 (Bathymetric Point),,,,,502,-13.6,4,4,335156208.4147108,42,-55.39,40 (Bathymetric Point),,,,,502,-13.6,4,4,335156208.4147108,42
591461.240,2871223.060,-55.33,40 (Bathymetric Point),,,,,502,-13.4,3,3,335156208.3160604,42,-55.33,40 (Bathymetric Point),,,,,502,-13.4,3,3,335156208.3160604,42
591459.260,2871223.280,-55.35,40 (Bathymetric Point),,,,,472,-13.6,4,4,335156208.3379390,42,-55.35,40 (Bathymetric Point),,,,,472,-13.6,4,4,335156208.3379390,42
591458.660,2871227.840,-55.3,40 (Bathymetric Point),,,,,491,-13.6,1,1,335156208.4146951,42,-55.3,40 (Bathymetric Point),,,,,491,-13.6,1,1,335156208.4146951,42
591458.690,2871223.000,-55.37,40 (Bathymetric Point),,,,,542,-13.6,2,2,335156211.3275566,42,-55.37,40 (Bathymetric Point),,,,,542,-13.6,2,2,335156211.3275566,42
591459.630,2871225.190,-55.43,40 (Bathymetric Point),,,,,432,-13.5,2,2,335156211.3714539,42,-55.43,40 (Bathymetric Point),,,,,432,-13.5,2,2,335156211.3714539,42
591458.530,2871225.900,-55.3,40 (Bathymetric Point),,,,,753,-13.6,5,5,335156211.3714827,42,-55.3,40 (Bathymetric Point),,,,,753,-13.6,5,5,335156211.3714827,42
591460.780,2871225.900,-55.41,40 (Bathymetric Point),,,,,750,-13.4,5,5,335156211.3933816,42,-55.41,40 (Bathymetric Point),,,,,750,-13.4,5,5,335156211.3933816,42
591459.740,2871226.520,-55.45,40 (Bathymetric Point),,,,,763,-13.5,3,3,335156211.3934078,42,-55.45,40 (Bathymetric Point),,,,,763,-13.5,3,3,335156211.3934078,42
591458.610,2871227.220,-55.41,40 (Bathymetric Point),,,,,1030,-13.6,2,2,335156211.3934367,42,-55.41,40 (Bathymetric Point),,,,,1030,-13.6,2,2,335156211.3934367,42
591460.540,2871227.350,-55.42,40 (Bathymetric Point),,,,,595,-13.4,5,5,335156211.4153399,42,-55.42,40 (Bathymetric Point),,,,,595,-13.4,5,5,335156211.4153399,42
591459.140,2871223.380,-55.46,40 (Bathymetric Point),,,,,475,-13.5,3,3,335156211.3385252,42,-55.46,40 (Bathymetric Point),,,,,475,-13.5,3,3,335156211.3385252,42
591460.770,2871223.800,-55.35,40 (Bathymetric Point),,,,,553,-13.4,3,3,335156211.3604451,42,-55.35,40 (Bathymetric Point),,,,,553,-13.4,3,3,335156211.3604451,42
591460.140,2871224.160,-55.46,40 (Bathymetric Point),,,,,469,-13.4,4,4,335156211.3604608,42,-55.46,40 (Bathymetric Point),,,,,469,-13.4,4,4,335156211.3604608,42
591461.310,2871224.160,-55.5,40 (Bathymetric Point),,,,,723,-13.3,4,4,335156211.3714113,42,-55.5,40 (Bathymetric Point),,,,,723,-13.3,4,4,335156211.3714113,42
591459.080,2871225.550,-55.33,40 (Bathymetric Point),,,,,508,-13.5,4,4,335156211.3714683,42,-55.33,40 (Bathymetric Point),,,,,508,-13.5,4,4,335156211.3714683,42
591461.360,2871224.840,-55.45,40 (Bathymetric Point),,,,,516,-13.3,4,4,335156211.3823884,42,-55.45,40 (Bathymetric Point),,,,,516,-13.3,4,4,335156211.3823884,42
591460.710,2871225.220,-55.48,40 (Bathymetric Point),,,,,634,-13.4,3,3,335156211.3824046,42,-55.48,40 (Bathymetric Point),,,,,634,-13.4,3,3,335156211.3824046,42
591459.690,2871225.850,-55.42,40 (Bathymetric Point),,,,,490,-13.5,1,1,335156211.3824309,42,-55.42,40 (Bathymetric Point),,,,,490,-13.5,1,1,335156211.3824309,42
591459.120,2871226.200,-55.43,40 (Bathymetric Point),,,,,708,-13.5,4,4,335156211.3824452,42,-55.43,40 (Bathymetric Point),,,,,708,-13.5,4,4,335156211.3824452,42
591460.250,2871226.200,-55.48,40 (Bathymetric Point),,,,,514,-13.4,4,4,335156211.3933947,42,-55.48,40 (Bathymetric Point),,,,,514,-13.4,4,4,335156211.3933947,42
591459.180,2871226.870,-55.41,40 (Bathymetric Point),,,,,524,-13.5,2,2,335156211.3934222,42,-55.41,40 (Bathymetric Point),,,,,524,-13.5,2,2,335156211.3934222,42
591460.660,2871226.620,-55.4,40 (Bathymetric Point),,,,,497,-13.4,7,7,335156211.4043607,42,-55.4,40 (Bathymetric Point),,,,,497,-13.4,7,7,335156211.4043607,42
591460.150,2871226.940,-55.37,40 (Bathymetric Point),,,,,554,-13.4,5,5,335156211.4043738,42,-55.37,40 (Bathymetric Point),,,,,554,-13.4,5,5,335156211.4043738,42
591461.150,2871226.970,-55.44,40 (Bathymetric Point),,,,,468,-13.3,7,7,335156211.4153242,42,-55.44,40 (Bathymetric Point),,,,,468,-13.3,7,7,335156211.4153242,42
591460.570,2871228.010,-55.44,40 (Bathymetric Point),,,,,652,-13.4,5,5,335156211.4263163,42,-55.44,40 (Bathymetric Point),,,,,652,-13.4,5,5,335156211.4263163,42
591459.990,2871227.850,-55.36,40 (Bathymetric Point),,,,,449,-11.8,3,3,335156649.4485124,41,-55.36,40 (Bathymetric Point),,,,,449,-11.8,3,3,335156649.4485124,41
591458.410,2871224.610,-55.19,40 (Bathymetric Point),,,,,554,-11.7,2,2,335156649.5143030,41,-55.19,40 (Bathymetric Point),,,,,554,-11.7,2,2,335156649.5143030,41
591461.820,2871224.130,-55.61,40 (Bathymetric Point),,,,,571,-13.3,5,5,335156208.3270390,42,-55.61,40 (Bathymetric Point),,,,,571,-13.3,5,5,335156208.3270390,42
591461.870,2871223.450,-55.48,40 (Bathymetric Point),,,,,452,-13.3,4,4,335156208.3160765,42,-55.48,40 (Bathymetric Point),,,,,452,-13.3,4,4,335156208.3160765,42
591461.600,2871224.660,-55.48,40 (Bathymetric Point),,,,,464,-13.3,5,5,335156208.3379979,42,-55.48,40 (Bathymetric Point),,,,,464,-13.3,5,5,335156208.3379979,42
591460.690,2871222.110,-55.43,40 (Bathymetric Point),,,,,542,-13.4,5,5,335156208.3050843,42,-55.43,40 (Bathymetric Point),,,,,542,-13.4,5,5,335156208.3050843,42
591459.390,2871222.670,-55.38,40 (Bathymetric Point),,,,,801,-13.6,4,4,335156208.3269775,42,-55.38,40 (Bathymetric Point),,,,,801,-13.6,4,4,335156208.3269775,42
591461.020,2871221.620,-55.5,40 (Bathymetric Point),,,,,603,-13.4,2,2,335156208.2941309,42,-55.5,40 (Bathymetric Point),,,,,603,-13.4,2,2,335156208.2941309,42
591460.020,2871222.400,-55.49,40 (Bathymetric Point),,,,,513,-13.5,4,4,335156208.3160309,42,-55.49,40 (Bathymetric Point),,,,,513,-13.5,4,4,335156208.3160309,42
591459.290,2871221.290,-55.3,40 (Bathymetric Point),,,,,665,-13.5,3,3,335156211.3055858,42,-55.3,40 (Bathymetric Point),,,,,665,-13.5,3,3,335156211.3055858,42
591458.760,2871221.600,-55.39,40 (Bathymetric Point),,,,,608,-13.6,3,3,335156211.3055989,42,-55.39,40 (Bathymetric Point),,,,,608,-13.6,3,3,335156211.3055989,42
591459.030,2871222.100,-55.47,40 (Bathymetric Point),,,,,445,-13.5,2,2,335156211.3165698,42,-55.47,40 (Bathymetric Point),,,,,445,-13.5,2,2,335156211.3165698,42
591458.470,2871222.460,-55.38,40 (Bathymetric Point),,,,,511,-13.6,3,3,335156211.3165843,42,-55.38,40 (Bathymetric Point),,,,,511,-13.6,3,3,335156211.3165843,42
591460.270,2871221.720,-55.47,40 (Bathymetric Point),,,,,431,-11.9,3,3,335156649.5472510,41,-55.47,40 (Bathymetric Point),,,,,431,-11.9,3,3,335156649.5472510,41
591460.830,2871220.810,-55.47,40 (Bathymetric Point),,,,,534,-13.4,2,2,335156208.2831641,42,-55.47,40 (Bathymetric Point),,,,,534,-13.4,2,2,335156208.2831641,42
591458.920,2871219.380,-55.39,40 (Bathymetric Point),,,,,568,-13.6,3,3,335156211.2726598,42,-55.39,40 (Bathymetric Point),,,,,568,-13.6,3,3,335156211.2726598,42
591459.580,2871219.650,-55.5,40 (Bathymetric Point),,,,,512,-13.5,4,4,335156211.2836210,42,-55.5,40 (Bathymetric Point),,,,,512,-13.5,4,4,335156211.2836210,42
591460.340,2871219.920,-55.39,40 (Bathymetric Point),,,,,497,-13.4,4,4,335156211.2945804,42,-55.39,40 (Bathymetric Point),,,,,497,-13.4,4,4,335156211.2945804,42
591458.530,2871221.040,-55.35,40 (Bathymetric Point),,,,,573,-13.6,3,3,335156211.2946268,42,-55.35,40 (Bathymetric Point),,,,,573,-13.6,3,3,335156211.2946268,42
591461.100,2871220.170,-55.39,40 (Bathymetric Point),,,,,654,-13.3,7,7,335156211.3055396,42,-55.39,40 (Bathymetric Point),,,,,654,-13.3,7,7,335156211.3055396,42
591459.890,2871220.920,-55.35,40 (Bathymetric Point),,,,,531,-13.4,4,4,335156211.3055704,42,-55.35,40 (Bathymetric Point),,,,,531,-13.4,4,4,335156211.3055704,42
591459.960,2871219.980,-55.36,40 (Bathymetric Point),,,,,679,-12.0,1,1,335156646.2192073,41,-55.36,40 (Bathymetric Point),,,,,679,-12.0,1,1,335156646.2192073,41
591459.420,2871220.390,-55.33,40 (Bathymetric Point),,,,,470,-11.9,1,1,335156646.2082495,41,-55.33,40 (Bathymetric Point),,,,,470,-11.9,1,1,335156646.2082495,41
591459.110,2871220.280,-55.35,40 (Bathymetric Point),,,,,612,-11.7,2,2,335156649.5801179,41,-55.35,40 (Bathymetric Point),,,,,612,-11.7,2,2,335156649.5801179,41
591461.900,2871222.780,-55.38,40 (Bathymetric Point),,,,,576,-13.3,3,3,335156208.3051140,42,-55.38,40 (Bathymetric Point),,,,,576,-13.3,3,3,335156208.3051140,42
591461.690,2871219.790,-55.48,40 (Bathymetric Point),,,,,555,-13.3,4,4,335156211.3055242,42,-55.48,40 (Bathymetric Point),,,,,555,-13.3,4,4,335156211.3055242,42
591461.950,2871220.310,-55.49,40 (Bathymetric Point),,,,,701,-13.2,6,6,335156211.3164955,42,-55.49,40 (Bathymetric Point),,,,,701,-13.2,6,6,335156211.3164955,42
591459.740,2871214.650,-55.33,40 (Bathymetric Point),,,,,1256,-13.5,3,3,335156208.1954247,42,-55.33,40 (Bathymetric Point),,,,,1256,-13.5,3,3,335156208.1954247,42
591459.690,2871216.010,-55.35,40 (Bathymetric Point),,,,,453,-13.5,5,5,335156208.2173540,42,-55.35,40 (Bathymetric Point),,,,,453,-13.5,5,5,335156208.2173540,42
591460.960,2871216.770,-55.46,40 (Bathymetric Point),,,,,777,-13.4,2,2,335156208.2173861,42,-55.46,40 (Bathymetric Point),,,,,777,-13.4,2,2,335156208.2173861,42
591460.570,2871217.910,-55.49,40 (Bathymetric Point),,,,,713,-13.4,2,2,335156208.2393068,42,-55.49,40 (Bathymetric Point),,,,,713,-13.4,2,2,335156208.2393068,42
591460.330,2871215.000,-55.4,40 (Bathymetric Point),,,,,946,-13.4,4,4,335156208.1954396,42,-55.4,40 (Bathymetric Point),,,,,946,-13.4,4,4,335156208.1954396,42
591459.720,2871215.330,-55.34,40 (Bathymetric Point),,,,,655,-13.5,2,2,335156208.2063894,42,-55.34,40 (Bathymetric Point),,,,,655,-13.5,2,2,335156208.2063894,42
591460.320,2871216.390,-55.39,40 (Bathymetric Point),,,,,646,-13.5,3,3,335156208.2173701,42,-55.39,40 (Bathymetric Point),,,,,646,-13.5,3,3,335156208.2173701,42
591459.510,2871216.570,-55.32,40 (Bathymetric Point),,,,,522,-13.5,6,6,335156208.2283143,42,-55.32,40 (Bathymetric Point),,,,,522,-13.5,6,6,335156208.2283143,42
591460.150,2871216.950,-55.32,40 (Bathymetric Point),,,,,718,-13.5,3,3,335156208.2283304,42,-55.32,40 (Bathymetric Point),,,,,718,-13.5,3,3,335156208.2283304,42
591460.780,2871217.330,-55.38,40 (Bathymetric Point),,,,,487,-13.4,3,3,335156208.2283465,42,-55.38,40 (Bathymetric Point),,,,,487,-13.4,3,3,335156208.2283465,42
591461.320,2871217.630,-55.41,40 (Bathymetric Point),,,,,479,-13.4,3,3,335156208.2283598,42,-55.41,40 (Bathymetric Point),,,,,479,-13.4,3,3,335156208.2283598,42
591461.130,2871214.560,-55.59,40 (Bathymetric Point),,,,,500,-13.3,3,3,335156211.2176914,42,-55.59,40 (Bathymetric Point),,,,,500,-13.3,3,3,335156211.2176914,42
591459.900,2871218.110,-55.37,40 (Bathymetric Point),,,,,780,-13.4,3,3,335156211.2616568,42,-55.37,40 (Bathymetric Point),,,,,780,-13.4,3,3,335156211.2616568,42
591461.370,2871218.570,-55.51,40 (Bathymetric Point),,,,,765,-13.3,7,7,335156211.2835757,42,-55.51,40 (Bathymetric Point),,,,,765,-13.3,7,7,335156211.2835757,42
591461.310,2871215.160,-55.56,40 (Bathymetric Point),,,,,447,-13.3,4,4,335156211.2286714,42,-55.56,40 (Bathymetric Point),,,,,447,-13.3,4,4,335156211.2286714,42
591460.120,2871217.310,-55.34,40 (Bathymetric Point),,,,,514,-13.4,6,6,335156211.2506691,42,-55.34,40 (Bathymetric Point),,,,,514,-13.4,6,6,335156211.2506691,42
591460.640,2871218.340,-55.41,40 (Bathymetric Point),,,,,501,-13.4,5,5,335156211.2726163,42,-55.41,40 (Bathymetric Point),,,,,501,-13.4,5,5,335156211.2726163,42
591459.500,2871219.010,-55.5,40 (Bathymetric Point),,,,,647,-13.5,3,3,335156211.2726446,42,-55.5,40 (Bathymetric Point),,,,,647,-13.5,3,3,335156211.2726446,42
591460.800,2871218.940,-55.38,40 (Bathymetric Point),,,,,464,-13.4,6,6,335156211.2835907,42,-55.38,40 (Bathymetric Point),,,,,464,-13.4,6,6,335156211.2835907,42
591459.980,2871216.470,-55.53,40 (Bathymetric Point),,,,,856,-11.8,2,2,335156649.6349744,41,-55.53,40 (Bathymetric Point),,,,,856,-11.8,2,2,335156649.6349744,41
591460.620,2871214.770,-55.42,40 (Bathymetric Point),,,,,713,-11.9,2,2,335156649.6569190,41,-55.42,40 (Bathymetric Point),,,,,713,-11.9,2,2,335156649.6569190,41
